streams	avg_stream_time_s	lower	upper
315	1.2745638300001294	0.00461902000000336	0.004292300000003024
320	1.298073976666813	0.004905726666670329	0.0072460733333383764
325	1.3177868966668271	0.007066046666671877	0.006165913333337603
330	1.337364796666841	0.00396058666666943	0.0030604533333356
335	1.4453416266669183	0.005236596666670312	0.003234643333335674
340	1.470742053333603	0.006908523333338135	0.005918376666671055
345	1.491017556666951	0.005310786666670397	0.010756593333341113
350	1.5131833400003003	0.00411811000000295	0.005738350000004111
355	1.5313043600003133	0.005901710000004279	0.004089770000002879
360	1.653317433333734	0.0020761433333347235	0.005755016666670887
365	1.6765408733337506	0.005586663333337238	0.008725456666673015
370	1.7011486900004351	0.004135620000003115	0.005450800000003753
375	1.7231169366671173	0.002475366666668366	0.004410653333336567
380	1.7482139900004687	0.007824480000005574	0.003347160000002347
385	1.874811906667226	0.0020027966666680275	0.0016427433333345842
390	1.8961959100005747	0.007049380000005101	0.005372460000003798
395	1.9187159100005908	0.00742610000000532	0.006886020000004933
400	1.9462433233339438	0.007679473333338738	0.003392166666669194
405	1.9700460133339608	0.007988683333338908	0.006593476666671538
410	2.105021006667391	0.006863516666671732	0.003938083333336007
415	2.129054566667408	0.0038930766666696037	0.007313583333338425
420	2.1560585666674275	0.010509056666674343	0.013659523333342971
425	2.1827700233341134	0.003600533333336209	0.0042306266666694015
430	2.20632018333413	0.00119183333333428	0.0020136266666681557
435	2.3474044100008977	0.007966180000005707	0.014582160000010447
440	2.3793199733342543	0.009232203333340294	0.00862545666667236
445	2.4034435466676047	0.008782136666673157	0.009040503333339611
450	2.4286414433342896	0.00643595333333824	0.0057158466666704655
455	2.4587734066676443	0.0038930766666696037	0.006368443333337748
460	2.607593786667751	0.006351776666671416	0.004449823333336322
465	2.63859754333444	0.005355793333337466	0.0042306266666694015
470	2.664459710001125	0.007454440000005391	0.008107880000005618
475	2.6926172166678115	0.0033421666666688665	0.0061092333333379045
480	2.723170906667834	0.005946716666671126	0.0036747233333356277
485	2.882421160001281	0.003848070000002757	0.011409190000008174
490	2.9134982633346365	0.009271373333339827	0.009901466666673908
495	2.9400972033346555	0.004140613333336152	0.0031504666666690717
500	2.9713993400013448	0.0039830900000028535	0.005198270000003724
